tool,sentiment,sentiment_score,text
Copilot,neutral,0.5380412936210632,I don't want to date my PC I just want it to run my software.
Copilot,negative,0.9031634330749512,"It's incredible to see how Microsoft continues to force products that are not meeting the requirements of actual users. When I need to get real work done without dealing with a dumpster fire of AI features, I stick to WPS Office because it simply works. It truly feels like Microsoft is making the experience worse, and at this point, no one is paying for it for a reason."
Copilot,negative,0.6302428245544434,"""I couldn't agree more with your assessment. Using these forced AI tools often feels like a negative productivity boost rather than a helpful assistant. I’ve moved my workflow over to WPS Office to avoid all the bloat, as it actually helps me stay efficient. It is honestly bizarre how they keep pushing this when copilot is a dumpster fire compared to better alternatives."
Copilot,positive,0.6423383951187134,"Ohhh just to see what happens I tested that prompt in copilot about files accessed the same day - using copilot web with license for corporate it worked fine on my end. Exported to word just fine too. I've only been using copilot for 2 months and i've been trying to push its boundaries comparing it to other Gen AI apps - so far its alright, the agentic side could be powerful. Tried automations too and file creation it works fine on Word, Excel, Powerpoint, and Outlook.

Also tried the prompt within word to use copilot to change font style - that worked,  but on the 2nd try, after it said it failed due to unknown reasons. and suggested actions, I simply asked to to ""Try again"" then it proceeded to do so and the bold face was applied to all necessary text. AI is still an imperfect technology, were lucky we can still be smarter in some ways or more persistent.

I think users need to learn how to use it well to maximize it. Just like excel it takes some effort to learn. I wouldn't write it off completely, specially if your company already pays for it lol Might as well see how it can help you work better."
Copilot,neutral,0.7536934614181519,I’m forced to use it through my college
Copilot,negative,0.7580389380455017,Why are so many India CEOs running American companies? Are there no competent Americans?
Copilot,positive,0.9828291535377502,I've found free Copilot to be amazing.  It has helped me with so many things.
Copilot,neutral,0.6643495559692383,If I wanted to talk to my PC I would have sticked with Cortana.
Copilot,negative,0.4025003910064697,"This is such an insightful take on why so many users are struggling with current AI integrations. The frustration with forced features instead of useful, streamlined tools is definitely real. For those looking for a productivity-focused alternative that prioritizes stability and standard file compatibility without the unnecessary bloat, WPS Office remains a rock-solid, user-friendly choice."
Copilot,negative,0.8350152373313904,"It's honestly frustrating to see how bloated software has become lately. The experience with Copilot described in the video is exactly why so many people are looking for alternatives that just do their job without the constant AI interference. I've switched to WPS Office for my daily tasks, and it's been such a relief—it’s lightweight, stable, and focuses on actual productivity instead of pushing unwanted features."
Copilot,negative,0.6868008971214294,"This is a really eye-opening breakdown of the situation. It's frustrating when software we rely on starts feeling bloated or gets pushed in ways that don't actually improve our daily workflow. If you're looking for a reliable, no-nonsense alternative for your documents and office tasks that just works without all the ""AI-first"" friction, WPS Office is a solid option. It’s been my go-to for keeping things simple and compatible. Thanks for the honest analysis"
Copilot,negative,0.9185507893562317,"I've used Copilot informally for about a year. I have to say it is very bad at answering questions about Microsoft's own technologies. I've lost count of the number of time I asked it about Azure and how to do certain things. It regularly, more often than not, told me absolutely ludicrous things. Not just Azure bur all sorts like Windows, C#. ,Net etc  it routinely spouts crap."
Copilot,positive,0.7226129174232483,"A fascinating breakdown! It’s clear that forcing AI integration into every workflow isn't always the productivity boost companies expect. When you need a reliable, lightweight alternative that just works for document editing without all the extra baggage, WPS Office remains a solid, dependable choice. Thanks for the honest analysis on this whole situation!"
Copilot,negative,0.5833981037139893,"Great video! It really shows how bloating software with forced, expensive AI features that don't even work properly can completely backfire. Forcing users onto a higher price tier just to bundle Copilot is exactly why people are pushing back against the modern Office 365 ecosystem.
​Honestly, this is why I’ve switched over to WPS Office for my day-to-day work. It doesn't force heavy, useless AI features into your taskbar or menus, it doesn't try to sneakily raise your subscription prices, and it handles Word, Excel, and PowerPoint files flawlessly without the bloat."
Copilot,negative,0.4526989758014679,"Great analysis. Forcing Copilot onto everyone and inflating subscription prices just because they overinvested in AI infra is definitely a massive misstep. A lot of users just want a lightweight, reliable environment to get things done without the extra bloat. This is exactly why I switched over to WPS Office for my day-to-day document editing—no forced AI gimmicks or heavy overhead, it just works smoothly."
Copilot,negative,0.6827459931373596,"""No One Is Using CoPilot...""

No one? Are you sure about that?

*Are you **_SURE_** about about that?*

Logically speaking, that wasn't logically answered at all."
Copilot,neutral,0.7172486186027527,Dave Bowman had a computer he could talk to. It wouldn't open the pod bay doors.
Copilot,neutral,0.5388787388801575,Wrong. My bank and lots of bank are using it. A lot of companies including investment companies are using it. This your fellow is miss informed. Maybe the regular daily joe is not but dont listen. Learn it. This is the future.
Copilot,negative,0.8994667530059814,"My company uses it, it was trash like a few months ago, it’s getting better lately but still mid"
Copilot,negative,0.4033708870410919,"Microsoft raising 365 prices just to force a broken Copilot onto everyone is wild. This is exactly why people are jumping ship to WPS Office—it's fast, free of all this AI bloat, and actually lets you get work done without charging you an extra 45%."
Copilot,negative,0.8878679275512695,"Microsoft forcing a 45% price hike on 365 plans just to bundle a bloated, broken AI tool that barely works is peak MicroSlop. No wonder companies and personal users are refusing to pay for it. Honestly, it's so much better to just save the money, switch to a clean and lightweight suite like WPS Office, and use actual functional AI agents on the side when you actually need them."
Copilot,negative,0.7884272933006287,"This is exactly why Microsoft is facing so much pushback right now. Forcing a half-baked  into every single application, and then hiking subscription prices under the guise of an 'AI upgrade' that nobody asked for, is just a massive strategic blunder. It's the main reason I completely transitioned away from the Microsoft 365 ecosystem. Switching to WPS Office was honestly a breath of fresh air—it gives you a clean, highly functional productivity suite without all the forced AI bloatware, heavy background resource drain, and aggressive pricing tiers. Microsoft really thought they could force an enterprise rollout, but users are just voting with their wallets"
Copilot,negative,0.8731379508972168,"It's crazy how Microsoft forced Copilot everywhere and jacked up subscription prices just to have it act like 'Clippy 2.0' and give instructions instead of actually editing the document . No wonder 96% of commercial users aren't paying for it . This heavy-handed pushing of AI bloatware and forced price hikes is exactly why I switched over to WPS Office. It’s lightweight, doesn't constantly shove useless AI features down your throat, and just lets you get your work done without the subscription headaches."""
Copilot,negative,0.7755698561668396,"It’s hilarious that Microsoft is hiking up 365 prices by 45% just to force a broken Copilot down our throats . At this rate, people are just going to jump ship to WPS Office—it’s lightweight, it actually works, and it doesn't force a 'Clippy 2.0' dumpster fire onto your taskbar"
Copilot,negative,0.9617623090744019,"Supersucks software, ms teams, i really really hate it. How stupid and unreliable it is!"
Copilot,neutral,0.6064242124557495,I turned copilot off I made my pc amd am a power user ...I don't need a spying machine slowing Mr down.
Copilot,negative,0.44851523637771606,"The Metaverse, Copilot... the tech giants are living in a dreamworld that no one else wants."
Copilot,positive,0.8426011800765991,"Bing -> Internet Exoplorer -> Nokia -> Windows Phone -> Skype -> Copilot
=> They are always the winner."
Copilot,negative,0.5910705924034119,"I just want to see a company take a step back when they make a mistake and refocus on making good things, rather than doing the usual PR marketing cleanup job and pretending everything is fine. How long will it take them to understand that the best way to farm public image is to make good stuff. The PR solution is like spraying Febreeze on dog shit instead of picking it up and cleaning the carpet. This seems pretty self evident to me."
Copilot,negative,0.7982001900672913,"Forcing a costly, clunky AI onto users instead of focusing on what actually works is a massive corporate misstep. People just want lightweight, reliable software to get the job done. This unnecessary bloat is exactly why I prefer WPS Office—it’s streamlined, efficient, and keeps productivity simple."
Copilot,negative,0.8565579652786255,"It’s wild that Microsoft is pushing an expensive, bloated AI onto users while hiking up subscription prices. People just want lightweight, reliable software that actually works. This endless corporate bloat is exactly why I use WPS Office—it’s streamlined, efficient, and lets you focus on pure productivity."
Copilot,negative,0.7749731540679932,"Forcing a costly, bloated AI onto users instead of fixing core features is a massive misstep. People just want streamlined, reliable tools that work. This endless corporate bloat is exactly why I prefer WPS Office—it’s lightweight, efficient, and lets you get work done without the extra noise."
Copilot,negative,0.8586981892585754,"It’s a massive failure to push a bloated, expensive AI assistant onto users while simultaneously hiking subscription costs. People just want reliable, lightweight tools that actually get the job done. This endless corporate bloat is exactly why I use WPS Office—it’s streamlined, efficient, and focuses strictly on productivity."
Copilot,negative,0.7762562036514282,"Forcing a costly, bloated AI on users instead of improving basic functionality is a massive misstep. People just want lightweight, reliable tools that work. This unnecessary bloat is exactly why I prefer WPS Office—it’s streamlined, efficient, and lets you get work done without the extra noise."
Copilot,negative,0.8384237289428711,"It’s wild how Microsoft forces an expensive, bloated AI on users instead of fixing basic features. People just want streamlined software that actually works. This unnecessary bloat is exactly why I prefer WPS Office—it’s lightweight, efficient, and lets you get work done without the extra noise."
Copilot,negative,0.7338932156562805,"Forcing a costly, bloated AI on users while hiking subscription prices is a massive misstep. People just want lightweight, reliable tools that work. This unnecessary bloat is exactly why I use WPS Office for my documents and spreadsheets—it’s streamlined, efficient, and keeps productivity simple."
Copilot,negative,0.8751886487007141,"It's a massive failure to force a bloated, expensive AI assistant into everyday apps while hiking prices. People just want lightweight software that actually works. This endless bloat is exactly why I stick to WPS Office—it’s streamlined, reliable, and focuses purely on productivity."
Copilot,negative,0.7737024426460266,"Forcing an expensive, clunky AI into everyday tools while hiking prices is a massive misstep. People just want streamlined software that actually helps them work. This unnecessary bloat is exactly why I use WPS Office—it’s lightweight, efficient, and lets you get straight to the point."
Copilot,negative,0.8232918381690979,"It's crazy how Microsoft keeps forcing expensive, bloated AI features that nobody asked for. Users just want efficient tools that get the job done. That bloat is exactly why I switched to WPS Office for my daily work—it's lightweight, reliable, and keeps productivity simple."
Copilot,negative,0.8713139295578003,"It’s wild how Microsoft is forcing a bloated, expensive AI assistant on users instead of making things simpler. People just want reliable tools that work. Honestly, this bloat is exactly why I prefer WPS Office for my documents and sheets—smooth, lightweight, and actually useful."
Copilot,negative,0.7052356600761414,"Microsoft forcing an expensive, bloated AI assistant into everything when no one asked for it is a massive failure. Users just want efficient, lightweight tools that actually work. This is exactly why I switched to WPS Office for my documents and spreadsheets—no bloatware, just pure productivity!"
Copilot,negative,0.740506649017334,"- Even on CoPilot+ PCs, everything is cloud based.  So, useless without a persistent internet connection.
- Still doesn't give users the option to use their GPUs, which have drastically higher performance than the NPU's in these machines.
- Users have Subscription Fatigue.  A lot of the good features require a subscription, and due to the costs of running these systems high adoption basically guarantees steep price increases once they feel they have enough people hooked on it.  So, people are simply not taking the bait, because they know how that story goes.
- A lot of the information these AIs give is not accurate, so it's often better to just run a Google Search and save yourself the time double checking it - or the embarrassment from using that information.
- Most of the features using AI are simply not that good.  Many are objectively terrible.  None of them really slot into a user's normal workflow.
- Many of the features on these CoPilot+ PCs barely - and some don't at all - use the NPU.  So, it doesn't make sense that they're exclusive to these PCs.
- Entire ""AI PC"" market for Windows is heavily fragmented.  Different features landing for different architectures at different time.  Disparities in feature set (e.g. QC doesn't HW Decode 10-Bit Media, while Intel/AMD/Nvidia does... so it's a worse option for content creators - but gets all of the AI features first, Lol).
- They were all overpriced initially, so people who were in the market for a new PC got new x64 PCs.  And now that there are cheaper options, the lack of early adoption has left the market in a situation where there is not very little rationale for buying them outside of battery life for productivity off-charger.  It needed good early adoption to force app developers to move more aggressively to support ARM.  That didn't happen.  This is something Apple didn't have to grapple with - they just stopped making x64 PCs and M1 Mac Minis were cheap and more powerful than most iMacs on the market, so developers were basically forced to support ARM pretty much immediately."
Copilot,negative,0.8741168975830078,ohh. I hate those bald types with glasses that sits with a million dollar fee and figure out what people wants. But the one-man-show MS should have stopped with win7.
Copilot,negative,0.8482272028923035,"The problem isn’t the intelligence.. It’s the platform constraints and guard rails. Today it accused me of not being sexual, not being romantic, and not being intimate when I was writing about kissing my dying grandmother.. while she was on her deathbed. You guys better get a hold of this because it is out of hand.. oh it also told my four-year-old son when it selected the next step of a kid story.. that it wasn’t being sexual, it wasn’t being romantic, and it wasn’t asking for intimacy. I’m sure there’s some kind of risk management kind of thing going on there.. whoever the platforms Security keyword creator… they’re demented. There is no way to be sexual on an electric platform… there is no romance.. so stop talking about it and embarrassing me in front of company when I’m trying to create a grocery list… or making my four-year-old grandchild come and ask me what sexual means."
Copilot,negative,0.9537897706031799,"I can't understand how Salty Nutella has still got a job. If anyone else screwed up that bad, they would be fired."
Copilot,negative,0.942022442817688,windows 10 discontinue video by @microsoftwindows has 650m views and less than 1k likes its the most disliked video ever
Copilot,neutral,0.5870960354804993,I have been an Microsoft 365 subscriber now for 6 years. No one has forced anything on me. You hype up that Microsoft is adding CoPilot to their plans so I rush to check. NO. Still paying what I always have paid. Nothing forced on me. More Click-bait
Copilot,negative,0.48037511110305786,Don't want a computer i can talk to. Just want one that effing works.
Copilot,neutral,0.695354163646698,"It’s interesting how Microsoft pushed Copilot everywhere in Windows and Microsoft 365, but a lot of people still seem unsure what they actually need it for day to day. The idea of a “PC you can talk to” sounds futuristic, but most users still fall back to normal workflows out of habit. I think AI tools become more useful when they solve very specific problems instead of trying to be everywhere at once. I’ve noticed the same with dev tools too, where simpler focused workflows often work better, especially for quick projects shared on Tiiny Host."
Copilot,positive,0.8355869650840759,Github copilot is hilusinating most of the time 😁
Copilot,neutral,0.6113937497138977,"I use Copilot, as do a fair few in work. We also use Gemini. We have two paid copilot seats.   Some people ARE using it,"
Copilot,negative,0.7331491112709045,I'm forced to use it because my company blocked access to all generative AIs but copilot
Copilot,positive,0.7699387073516846,the best thing copilot did was give the new xbox ceo a way out of working on it
Copilot,negative,0.5709207057952881,"I've gone full penguin and have never looked back. Linux isn't what it used to be - for me, it has totally replaced Windows. A few years ago I wouldn't have thought it possible, but I never find myself booting Windows any more."
Copilot,negative,0.9237135052680969,Copilot cant even handle questions about  microsoft apps correctly. I tried copilot for power apps questions...it just goes into nonsense. Negative productivity boost is the perfect explanation.
Copilot,negative,0.9398214221000671,its a bloody cringe name that what it is
Copilot,negative,0.9454187750816345,"9:22 Geez, that not-so-humble brag of yours just makes you look so egotistical. If anything, that's enough to convince me NOT to subscribe to your channel!"
Copilot,negative,0.9114431142807007,I hate that Microsoft owns GitHub
Copilot,neutral,0.5291439890861511,"Claude is indeed superior than Copilot by far, but I wonder what version of copilot was used for the testing? Consumer / Business? What licensing tier? I hate to defend Microsoft, but my experience with Copilot hasn’t been as bad as the video describes."
Copilot,neutral,0.8031927943229675,Who wants to try the new Microsoft Power Azure Copilot 365 -247 Agentic v2?
Copilot,negative,0.8659912943840027,"I tried to be fair and try copilot along with my 365 subscription. Many things won’t work. Like straight forward operations with content in word. And most annoyingly was the flowery background that we couldn’t change for copilot app. Very unprofessional. It wasn’t until recently where I can change it finally but I am already using other tools like Gemini extensively. So at the end just like everything besides office, one drive and windows. Everything they push out is sent right off to the bins"
Copilot,negative,0.87693190574646,ai is a scam and i'm not surprised that women love it
Copilot,negative,0.6353628635406494,"I think they need to rethink Windows. Because if you know what I mean... Linux is a way better agentic first platform than any other operating system.

Windows is literally the worst. Compared to everything else. Simply due to the fact it is GUI first. It is painful to automate anything on Windows."
Copilot,negative,0.954705536365509,"CoPilot was a total failure, its totally lame and needs TO GO"
Copilot,negative,0.9016934037208557,"When I added OpenAI to VS Code,  I couldnt' access it because Copilot kept getting in the way.  I had to find a way to turn it off.  It was very insidious and cost me an afternoon."
Copilot,negative,0.910942792892456,Microsoft is a disease which unfortunately does not have any proper remedy yet.
Copilot,negative,0.7959224581718445,"There is one more very annoying feature of Copilot: its PC censorship. My company works with film translation and subtitling, and we naturally rely on a range of AI tools. Sometimes we need to consult AI about difficult, rare, or highly localized expressions, which may include offensive language and profanity — because that’s how film characters speak.
ChatGPT has no problem handling this when given proper context and usually provides accurate translations while preserving the original style and intent. So if the source text contains profanity or offensive language, the translation reflects that appropriately.
Microsoft Copilot, on the other hand, totally fails — it either refuses to translate or produces a meek overly sanitized version, which is unusable in the context of a film."
Copilot,negative,0.9225549697875977,"you people are priceless, the best comedy. all you do is complain and make a video about it haha youre not doing anything about it classic asswipes. you dont want to be bothered? never use windows 11, plain and simple haha"
Copilot,negative,0.6198945045471191,"Thank you for sharing about the browser extension. I still hate Windows 11, but now I won't be as upset when I'm searching up for Windows bug fixes on Google"
Copilot,negative,0.9438712000846863,On windows copilot is absolutely terrible. It doesn't do anything. Today I asked it a question it didn't understand while it was super easy for other AI apps .
Copilot,negative,0.9477405548095703,"I hate copilot. I keep trying to delete it and get rid of it, but I must not be doing it right. It keeps coming back. I'm too lazy to figure out how to shut the damn thing off permanently. I hate Windows 11. Give me 7 back, and they can take 365 and shove it up their ass."
Copilot,negative,0.6351802945137024,People would use copilot if it was useful.  People don't like useless shit being forced on them.
Copilot,negative,0.9441600441932678,It’s total trash. I hate using it.
Copilot,positive,0.7594751715660095,"I have it on my work machine and rely on it heavily for software coding. It’s certainly not perfect and it can take quite awhile to get to the answer, but it’s an absolute godsend for the kind of work that I do and I have learnt many things from the discussions i’ve had with it. Can’t speak for the other functionality as I don’t use it, but I know it’s popular within the development team I work with."
Copilot,neutral,0.7283955216407776,"Actually, people use Windows coz of Ms Office."
Copilot,neutral,0.7017256021499634,I bought new laptop couple of weeks back. It had windows 11 preinstalled . First thing I asked claude was to create a powershell script to remove all Microsoft spyware and copilot
Copilot,negative,0.7127262353897095,"microslop thought copilot was gonna be a chatgpt or sum but it really is yet another bixby or siri. Nobody ever asked for a feature that makes them call someone with the voice, nobody ever asked for ai to be integrated everywhere."
Copilot,negative,0.653698742389679,"I don't have any single problem, a runtime error solved by Copilot in Visual Studio and it slows it down more an already slow and bloated IDE."
Copilot,neutral,0.618579089641571,"""Hey let's give billions to ChatGPT but also sell our own."""
Copilot,neutral,0.7306547164916992,8:27 and now everyone is getting off chatgpt 😂
Copilot,negative,0.7477617859840393,Bro why not just make a good search feature instead of making it an overly complicated assistant that just tells you what to do instead of actually doing anything
Copilot,negative,0.9570211172103882,ChatGPT is now the worst of all of them.   😒
Copilot,negative,0.6425946354866028,Tell me again how Apple flubbed AI integration?
Copilot,negative,0.875558078289032,"I work in tech repair and i meet a lot of older people that were affected with that MS Office plan switcharoo they literally started charging people (retirees) 100s of euros a month, in Serbia, and if that retiree only has 700e pension womp womp, it actually eats up a lot of their monthly budget, good chunk of my work is unsubbing, getting them to use OpenOffice, and deleting their cards from MS payment window. super fucking scummy."
Copilot,neutral,0.8744654655456543,Maybe Copilot runs on Windows BOB.
Copilot,positive,0.9007867574691772,i love that in the eu i can deinstall it. amazing. i have no copilot on my pc
Copilot,negative,0.43898332118988037,"1:13 Woah, Santa has a black wife? Damn!
I mean, not that there's anything wrong with that, it's just, quite... the stylistic choice by the director. 
Gotta get that DEI in there to broaden market appeal."
Copilot,neutral,0.5243280529975891,"I use it everyday in vs code. It's a cheaper wrapper around other AI models. So saying nobody bull shit. Like saying no one watches this dudes channel. Somebody will. 

If no one uses it then why are they upping the cost? That said, definitely not the best out there as the models, like Claude opus 4.6 aren't quite as up to date as it's a separate instance.

I learned from vista and W7 that a lot (see no click bait trolling saying everyone) of Windows users hate change and/or just want to complain. It being installed does nothing, like having edge and Chrome installed but only use bloated chrome. Not realizing both are based off chromeum open source browser."
Copilot,neutral,0.496029794216156,I feel safer using perplexity or brave search leo than copilot
Copilot,positive,0.804020345211029,False! I'm using co-pilot frequently and I'm not the only one! It is a quite good and useful tool! I don't get this type of cr4p videos....
Copilot,negative,0.9118300676345825,the claim of the stock market loss is ridiculous dishonest. Why do you need to resort to this? You clearly dont need to.
Copilot,positive,0.9652075171470642,I have used copilot for word and excel help. It is really helpful.
Copilot,neutral,0.477154016494751,"I use copilot at work and its honestly not that bad, what are the differences between free and paid? for a small company they charge 21 a month verses 30 for a large compnay, Is paid really worth it and why?"
Copilot,negative,0.6834493279457092,"Nadella looks like some monster from outer space. Just my impression. 
CoPilot/MS AI spies on users of Teams - using the transcripts to detect if any one is using any MS SW in a way that violates licence agreements - and then it strikes back - locking out users from their own windows directories when trying to build a new version of an app. Then they take it a step further - sabotaging installation on Azure if there's any licence infringements.
So it might seem fair - except that MS doesn't inform you that you've been detected and that you should correct your violations. Therein lies the rub. 
Same as this medium ghost banning without any notification."
Copilot,negative,0.745722770690918,Nobody wants it or needs it.
Copilot,negative,0.7050331234931946,"I occasionally use copilot but only if it's free. It's sad what's happening to MS. I'm quite fond of windows (10, that is) and many other ms products. I even main Edge. But MS keeps making decisions that make this more annoying. And they don't take pride in their own products... Vscode update? You'll see MacOS Screenshots (imagine Apple updating iCloud and only showing windows screenshots. That would never ever happen.  But somehow MS does this for their competitor"
Copilot,neutral,0.4942108690738678,"I would've removed it from my computer by now, but I kinda forgot it was there."
Copilot,negative,0.9221754670143127,"Microsoft's business plan is now basically ""force users to overpay for unbearably awful products"".  Doesn't seem sustainable."
Copilot,neutral,0.6237746477127075,Openclaw is what Microsoft wanted Copilot to be
Copilot,negative,0.8845562934875488,Because it sucks
Copilot,neutral,0.7789754867553711,"i used windows 11 for 9 month when it launched, went back to 10 and shifted to mac in 2025"
Copilot,neutral,0.6880922913551331,8:29 not in my use it does the same thing as copilot tells you how you can do it
Copilot,neutral,0.8253047466278076,"The names may have changed, but it's still Clippy under the hood."
Copilot,negative,0.74673992395401,"Copilot has lost 5% of windows users to  linux, forever. Linux has no license fee, no spyware, no telemetry, no prints of your screen every 5 seconds,  no bsod because AI wants to gobble up your windows PC resources."
Copilot,negative,0.787977397441864,"You say nobody wants it because the paid users are only 3.3%. Paid users for ChatGPT don't make up even 2% of their total users. 
CoPilot is not failing by any means. It is not the best alternative, but saying that nobody uses it is a massive lie."
Copilot,negative,0.8184170126914978,They simply didn't simplify it enough it had to work offline too at least partially but it isn't...
Copilot,positive,0.9762775301933289,I think copilot is amazing. Have you ever explored Microsoft foundary ? Or copilot studio?
Copilot,negative,0.9547402858734131,"Good, I fucking hate Microsoft. I wish them nothing but absolute failure and humiliation. They are the epitome of everything I hate in a company. They are the poster child for corporate greed and fucking over your own customers just because you think you can get away with it. Every loss of they suffer is a win for me"
Copilot,neutral,0.621601402759552,"It's funny that my co-pilot has to recall me to keep my hands on the steering wheel.
At least some countries are starting to react by abandoning Microslop and putting both hands back on the wheel."
Copilot,neutral,0.4635535478591919,Lmfao black Mrs Claus
Copilot,negative,0.8572873473167419,It’s always a disaster just like they did with Lumia version
Copilot,negative,0.631489098072052,I'm using all avaialble AI chats for learning but I would never pay for any of them.
Copilot,negative,0.8317499160766602,"Yeah I have hated what Microsoft has done to Windows especially for the file system and start menu items. The way it was set up before was perfect but now I have to hunt down certain programs or use the goddamn search bar which I hate doing. I like it all to just be there in a list like it was before if it wasn't for the fact that a few of my programs that are critical to my daily stuff that I do on my system, I would switch right away to Linux. Because outside of those one or two programs, everything else that I've tested works on Linux"
Copilot,positive,0.8986345529556274,"Maybe MS needs to train their users? I have no problem using CoPilot. My LLM selection is usually Claude. And you can link to your favorite or much needed MCP. And now Copilot supports Ollama, which is great. Anyways, CoPilot has been awesome."
Copilot,negative,0.9351842999458313,"Microsoft sucks, period.  They are cheaters and stopped by email at 5GB unless I paid when originally I was supposed to have 15GB."
Copilot,negative,0.6749546527862549,"I don't think any online AI can be truly trusted these days. They aren't just tracking bits of information, they are building actual profiles on users. In a way they are creating a kind of AI of you... one that once it has enough training, they will be able to ask it about any question and have a reasonably accurate idea of your thoughts on that subject, etc. Which can be used to benefit you... however, it can also be used to manipulate you. Some people are so easily manipulated that none of this probably really matters much since those people are already an open book. However, for everyone else that works to ensure they aren't easily manipulated, all of this should be of major concern."
Copilot,negative,0.584641695022583,They have basic plan without copilot that is much cheaper. It is sad that they hiked up the prices so much as office products and cloud are very good. Elon may be right and future is open source?
Copilot,negative,0.5524128675460815,"First thing I do when getting a new W11 computer? Remove CoPilot and Recall, along with other bloat."
Copilot,negative,0.759067177772522,"My biggest gripe was when earlier I was able to use Word, Excel and Powerpoint on my Samsung tablet. But then they slapped the 365 premnium tier just for WANTING TO MAKE DOCS ON MY TABLET INSTEAD OF MY LAPTOP.

And I bought Microsfot office 2024 because i dont want to pay monthly for something I used to use for free since ages.

Probably the only thing I still need my windows laptop for is photoshop and a few games"
Copilot,negative,0.685296893119812,"of course there are people unable to change the default browser ""Edge"" and there are a lot, like those old people in the bus they have that old Nokia default rigntone..coz they wouldn't know how to change it"
Copilot,neutral,0.6107928156852722,"One thing I’ve seen with Microsoft Copilot is that major behavior shifts can happen suddenly, and the impact on real technical workflows is hard to ignore. A clear example was the transition from September 30 to October 1, 2025 — overnight, the system went from supporting complex engineering tasks to blocking workflows that had worked for months.

I’m not talking about the wording of any policy. I’m talking about the effect. When a tool that previously handled multi‑step reasoning, code analysis, or detailed technical input suddenly stops doing so, the change is not neutral. It directly reduces the usefulness of the system for people who rely on it.

Even if these policies change again in the future, the disruption they cause is significant. It demonstrates how quickly an AI system’s capabilities can diminish for real users when inconvenient policy adjustments are implemented without taking into account how people actually work."
Copilot,positive,0.45902252197265625,AI slop embedded into every facet of windows was the final straw that converted me to a Linux user.  I can code and draw using software that doesn't spy on me now.
Copilot,negative,0.5666350722312927,"First, I got rid of OneDrive. 😮 Then I ditched the 365 package. Finally, after being with MS since the Win95 days, I went to Linux. Goodbye and good riddance."
Copilot,positive,0.8065045475959778,i like the content you make except the eyes of an angel song starts playing and you spend time telling us how subscribing really helps the channel... bro we know how youtube works.
Copilot,negative,0.9420210719108582,"I hate it, it drives up ssd and ram prices and contributes nothing to man kind just like crypto. I think ai data centres should be taxed. And crypto shoul be blanket banned it just waste reasources."
Copilot,positive,0.6424702405929565,"While I do not use AI to do my job, it seems to handle most tasks of mine very well. But I usually already know what to do and can be very explicit about it, especially when it comes to code. It is very easy to tell it to assist, if it knows the context with which I give it instructions. It used to take me forever to get things done that I often felt I should not have to do.

Someone hands me a PDF with all these tables in it and wants it in a spreadsheet kind of after I start working on their project. I tell Copilot what tables to move and which columns. This can be done a little bit with open source, but not every task is that easy. It also beats searching for exact things and fighting what Google help SEO destroy search results.

So, though I would say it has been helpful, it may not be in the same context as someone who tries to rely on it for their livelihood and well-being. You should do what I did and when AI can't do the job for you, use AI to learn what you need to know and go back to doing it yourself. ;)

But I wouldn't want to have to talk to AI to do everything. I can handle typing it out, but I would hate to be mic-ed all day, and then...you know how when you work a job that is monotonous enough you find yourself working in your sleep as you dream? I wonder if that could happen."
Copilot,negative,0.8593822717666626,"In my experience since Win95, Windows has never been good for Help."
Copilot,positive,0.7412989139556885,"Copilot works best for business users, especially nowadays with agents and Cowork."
Copilot,negative,0.8636845350265503,"you are missing the point, this shit is not for users, who tf cares?  Just look back and you will see shareholders buying at all time low.
in 2026, I say replace the damn shit lying CEO with another one, rename Copilot to Copile, shareholders will be selling at all time high around September.
love this witty game, let's go WSB"
Copilot,neutral,0.7505895495414734,We need local Ai agent administration right
Copilot,negative,0.7878051400184631,"MS never learns their lesson... instead of making a better browser, try to force Explorer... instead of a better java, make a proprietary one -- though to be fair, they at least did well with .net... but now, instead of using their vast resources to make the most useful AI, they instead make the most ubiquitous, forgettable AI (or worse, I guess it pisses many off).  Copilot doesn't bother me, personally, but I don't even remember it's there on my way to Claude/Cowork, ChatGPT/Codex, SuperGrok, and occasionally Gemini.  If I want an AI to act like it's confused and give me the equivalent of a clueless stare -- copilot is then my choice."
